SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,Reference,brown_algae,bladder_chain_kelp,red_algae,articulated_coralline_algae,encrusting_coralline_algae,sea_tongue,orange_cup_coral,La_Jolla_cup_coral,ornate_tube_worm,scaled_wormsnail,tunicates,Miscellaneous_Invertebrates_w_spiny_brittle_stars,acid_weed,green_algae,agar_weed,miscellaneous_plants,sponges,club_tipped_anemone,colonial_sand_tube_worm,bryozoans,Southern_staghorn_bryozoan,aggregated_red_sea_cucumber,spiny_brittle_star,Miscellaneous_Invertebrates_wo_spiny_brittle_stars,island_kelpfish,California_brown_sea_hare,Coronado_urchin,blackeye_goby,gumboot_chiton,chestnut_cowrie,Southern_sea_palm,threaded_abalone,white_abalone,oar_weed,blue_banded_goby,California_spiny_lobster,ochre_sea_star,California_sea_palm,devil_weed,stalked_tunicate,California_hydrocoral,white_spotted_rose_anemone,wakame,wavy_turban_snail,warty_sea_cucumber,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,rock_scallop,pink_abalone,green_abalone,red_abalone,Kellets_whelk,red_gorgonian,white_sea_urchin,giant_kelp,giant_keyhole_limpet,brown_gorgonian,sunflower_star,orange_puffball_sponge,red_turban_snail,California_golden_gorgonian,queen_tegula,total_benthic_biomass,total_biomass,simpson,richness_2005,shannon_2005,copper_rockfish,kelp_surfperch,painted_greenling,rainbow_surfperch,Rockfish_YOY,sculpin_spp.,speckled_sanddab,surfperch_spp.,tubesnout,brown_rockfish,top_smelt,vermillion_rockfish,coralline_sculpin,gopher_rockfish,kelpfish_spp.,giant_kelpfish,kelp_greenling,soupfin_shark,cusk_eel_spp.,larval_fish_spp.,swell_shark,bat_ray,fringehead_spp.,jack_mackerel,c_o_turbot,Pacific_angel_shark,black_rockfish,grass_rockfish,stripedfin_ronquil,ronquil_spp.,gunnel_spp.,clingfish_spp.,crevice_kelpfish,shiner_surfperch,zebra_perch,spotted_kelpfish,bocaccio,prickleback_spp.,yellowtail,sanddab_spp.,Pacific_barracuda,horn_shark,California_moray_eel,zebra_goby,Pacific_bonito,yellowfin_fringehead,baitfish_spp.,Pacific_mackerel,onespot_fringehead,finescale_triggerfish,barred_sand_bass,black_croaker,sargo,orangethroat_pikeblenny,thornback_ray,halfbanded_rockfish,white_seabass,plain_cardinalfish,leopard_shark,giant_black_sea_bass,California_halibut,swallowtail_damselfish,wolf_eel,monkeyface_prickleback,broadnose_sevengill_shark,sarcastic_fringehead,plainfin_midshipman,walleye_surfperch,ocean_sunfish,ocean_whitefish,blacksmith,black_surfperch,striped_surfperch,opaleye,rock_wrasse,garibaldi,halfmoon,lingcod,senorita,kelp_bass,rubberlip_surfperch,pile_perch,California_scorpionfish,cabezon,kelp_rockfish,black_and_yellow_rockfish,blue_rockfish,olive_rockfish,treefish,California_sheephead_female,California_sheephead_male,total_fish_biomass
7,SC,Santa Cruz Island,FH,Fry's Harbor,2011,Outside,FALSE,0,0.16999999999999998,36,0.5,30.830000000000002,0.67,0,15.17,6.329999999999999,0,3.83,0,0,0.33,0,0,0.5,0.16999999999999998,0,38.17,4.67,0,0,13,83.4,5.6,0,4083.4,0,1750,2166.7999999999997,0,0,0,0,0,0,0,0,166.6,0,0,0,8.64639551984407,15.993604128787734,63.73336059067004,9.127012595439593,228.14933660627605,37.93277427238533,0.7007446088101819,0,0,0,1.131502731103695,22.471271921590414,0,13.597642132,8.197159698596833,0,7.015068812189467,11.214046772178312,0,0,0,427.90992038987173,170018.8316091651,0.8490931293581616,75,2.149171273817096,4,21,39.333333333333336,0,130.66666666666666,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36175.55749658698,2549.725377880853,653.6931608087236,844.83503168151606,894.7784044956817,3562.569053380166,0,0,25157.23013591138,165.142807846885,2574.1416165180863,544.3732664193906,0,995.9127777646526,5086.975989102689,535.6382154247385,141.89975210994982,269.79856962268286,2237.5934392694116,2405.5957495638195,0,84795.4608443876
7,SC,Santa Cruz Island,FH,Fry's Harbor,2012,Outside,FALSE,2.83,0,33.33,0.16999999999999998,15.329999999999998,1.5,0.33,12.83,4.33,0,0.5,0,0,0,0.83,0,0.33,0.5,0,27,0.16999999999999998,0,0,13.5,0,2.8,0,5750,0,1583.3999999999999,4416.6,0,0,0,0,2.8,0,0,0,166.6,0,0,0,3.2104925242220257,25.7087047974546,54.49910991167779,19.247511762117682,60.49530327193386,45.70452498752451,2.5205537955325776,0,0,0.6515979760902244,1.4709799072297374,37.18994768061723,0,24.632947414257423,2.4350013182544687,0,5.968663253445606,17.459067534260033,0,0,0,301.1944061346178,322002.5216413454,0.82988564050979,85,2.2227009251433314,3,19.333333333333332,35.666666666666664,1,37.08333333333333,0,0,35,0,0,0,0,0,4,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8666.666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40792.84525899581,4330.810871888384,2266.8171122153303,919.17080974052806,1874.2743449036968,6496.656362046617,113.76665389697416,2350.3374891808785,33881.73821607975,10550.754005383758,11172.634544558483,4119.874111766943,164.4044870217327,3796.893936509467,10362.957333189363,960.839819242591,2093.449083747684,1965.6915946941212,3767.469591519965,6234.994276785157,12634.283714238161,160850.6636176054
7,SC,Santa Cruz Island,FH,Fry's Harbor,2013,Outside,FALSE,0,0,30.330000000000002,0.5,24.67,0,0,14.829999999999998,6.67,0,2.17,0,0,2,0,0,0,0.16999999999999998,0,45.5,0,0,0.5,9.17,0,11.2,0,4333.4000000000005,0,416.6,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7087047974546,18.40091675434097,16.1292819831625,87.31712066279012,33.035201516668025,3.6080360697217655,0,0,0,1.3304324599804227,21.3946769915101,0,22.889576836972477,2.714035180527171,0,4.543042082658139,14.01447226552033,0,0,0.02270705438164282,251.10820465568827,354124.08185999666,0.8523915447577881,81,2.35058916188987,1.3333333333333333,7,26.75,2,306,0,0,0,0,0,0,0,0,1.6666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5638.316623521677,65147.495323780015,5536.857139603374,2504.4635182459274,4078.441377248534,965.3015608265133,3426.004495316629,0,430.11040726114913,5809.454759730929,6310.184990589786,11131.259786313442,15555.712557921213,0,244.61098620762084,2225.246418761377,1178.081420847918,6909.922451128475,5149.016237579951,2567.65990168951,11833.626995732015,20294.719875364426,176936.48682767048
7,SC,Santa Cruz Island,FH,Fry's Harbor,2014,Outside,FALSE,0,0,31.830000000000002,0.33,22.5,4,0,15.5,3.6700000000000004,0,2.17,0,0,3.83,0,3,0.5,0.5,0,13.5,1.3299999999999998,0,0.16999999999999998,8.5,0,13.799999999999999,0,7000,0,583.4,1166.8,0,0,0,0,0,0,0,0,0,0,5.6,0,7.4169700597836155,15.993604128787734,29.42833823753133,0.12409772407986096,429.3302644633847,105.26766113181164,6.905493681400403,0,0,0.22628349194474087,2.8910331649454735,16.466757930111534,0.05874686373154238,0.9357056235849056,3.326900788261478,0,0,22.435736248192512,0,0,0.12580628497649496,640.9333998225279,274471.0406195311,0.8141396528742106,80,1.9230675450432444,2,0,43.4,0,20.53333333333333,1,0,0,0,0,0,1.6666666666666667,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834.373240292204,57106.9503310976,3653.792014543494,277.49084084121637,0,1049.3379338330951,3426.004495316629,0,3125.319030936164,3667.2530905878207,5063.052175097958,2559.3124392859404,9437.905671771121,0,0,6105.852741964435,705.926674501989,4367.03702098261,3601.0419297335734,4362.142635036408,9525.28489861132,11046.976445420729,136915.0536098543
7,SC,Santa Cruz Island,FH,Fry's Harbor,2015,Outside,FALSE,0.16999999999999998,0,13.170000000000002,0.33,29.67,0.83,0,20.669999999999998,2.67,0.33,0,0,0,1.83,0,1.3299999999999998,0.16999999999999998,1.5,0,6.83,1,0,0,32,166.6,36.2,2666.6,4416.5999999999995,0,166.6,500,0,0,0,2000,0,0,0,0,0,0,2.8,0,24.76779787043546,0,3.440338639532818,0.0428281415577981,267.91205651539855,45.314183608102894,12.61823587822241,0,0,0.10289739459655352,6.0932275918704955,21.962545002556,0.23977800204398542,0.04238666499999999,5.021501675868392,0,0,6.289906492585329,0.028333279541387018,0,0.43970709497068566,394.31572385228276,203878.94348474982,0.7937448669405338,78,2.34700608846548,0,0,14.333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8433.333333333334,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.599246254777027,46475.95493075983,2158.837390971099,427.351143111409,1736.864368389659,351.9505825520326,1142.0014984388763,2385.0723882983684,0,1362.4737675984318,17825.738580802376,2766.921529432798,3994.931103831364,76.20494142986851,0,3512.3968001834123,497.44162471864513,212.1403268202974,3833.854960558829,4992.720690121144,4238.636031487008,3744.2219746885467,101742.31388044877
7,SC,Santa Cruz Island,FH,Fry's Harbor,2016,Outside,FALSE,1.83,0,5,1.17,52.83,0,0.5,10,0.16999999999999998,1.17,0.83,0,0,0.16999999999999998,0,1.17,0,0.16999999999999998,0,8,0.83,0.67,0,7.5,416.6,63.8,3166.6,1166.6000000000001,0,166.6,83.4,0,0,0,18583.4,8.4,0,0,30,0,0,0,0,72.25277561744757,25.7087047974546,4.99737410399831,0.08937438017805562,35.410028351109936,3.5611816586392604,12.425216200532319,0,0,0,4.291606394991237,10.837982866960557,0.008832624248528013,0,2.1982979607068756,0,0,2.485153938671513,0.011608395294997301,0,0.9740678581104971,175.25220514834425,236590.88690640294,0.7510301882331636,80,1.8463724298010464,0,0,10.8,0,1,0,0,0,0,1,0,0,0,1.4,0,0,0,0,0,0,0,2,0,2000,0,0,0,0,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5623.2402983821385,39676.72207775746,3159.6856639380508,700.1087964388663,844.83503168151606,3642.50222707146,5019.628197755627,2249.140804331649,0,440.56700814373943,20451.967042876797,5614.701358850953,2830.7700038292423,425.8414046620795,0,4531.948125912093,247.18763543555124,795.1150229265994,5076.851800162227,4656.149650003205,12220.85520046805,0,118207.8173506273
7,SC,Santa Cruz Island,FH,Fry's Harbor,2017,Outside,FALSE,0.83,0,1.5,0.16999999999999998,28.67,0,0,20.830000000000002,0,0,0.5,0,0,0,0,0.67,0,0,0,14.499999999999998,2.83,2.17,0,7.33,500,16.6,2250,1916.6000000000001,0,333.4,0,0,0,0,9750,0,0,0,30,0,0,0,0,234.48710842751018,25.7087047974546,5.504469170309302,0.19816312677440676,63.00695114923933,16.14398701537139,7.206851471026018,0,0,0,0.3011349313046054,17.086797232850124,4.427457729405766,0,1.6314201370285404,0,0,2.5940722802713005,0.009367257399760947,0,0,378.3064847259453,196074.5228894328,0.7626199725923404,82,2.092694614825743,0,0,14.75,0,4.333333333333334,0,0,0,0,1,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5181.419897777806,28147.38441889054,1770.1999340209156,0,0,3591.7703246837577,5811.916212393192,809.1354410367544,3726.5000283440486,847.6501696167597,5846.195978098175,1943.2025670623925,5956.421654592755,329.4803858116767,524.7717777728776,8438.749531329715,0,951.4379834174742,970.1723796112665,8776.041549484007,10481.435993720761,3744.2219746885467,97848.10820235343
7,SC,Santa Cruz Island,FH,Fry's Harbor,2018,Outside,FALSE,0.16999999999999998,0,0.33,0.33,31.5,0,0.16999999999999998,30.330000000000002,0,0.83,0.16999999999999998,0,0,0,0,0.67,0,0,0,8.67,5.33,1.3299999999999998,0.33,6.67,916.6,2.8,1583.3999999999999,1583.3999999999999,0,83.4,0,0,0,0,6916.5999999999995,2.8,0,0,510,0,0,0,0,240.48901748213257,0,9.825465192610306,0.18964219570811242,85.37981802196457,17.038710199199016,15.452020990834296,0,0,0,3.1253928038087753,12.87933697350033,12.566167088000528,0,2.691734254756121,0,0,0.24970349849180526,0.056827016746547124,0,1.5057622038503056,401.4495979216033,140426.56649967429,0.735970118020758,74,2.057211220382681,1,0,6.75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.7726074993758,4807.989668667112,4161.905295511191,0,844.83503168151606,7974.251084675338,10261.795642585064,1686.8918787074317,0,863.7824069685037,8250.366316615891,0,129.9035464597869,405.3959836760469,0,4330.581402433192,247.18763543555124,0,0,2390.6071283566775,22652.292821603663,0,70012.55845087634
7,SC,Santa Cruz Island,FH,Fry's Harbor,2019,Outside,FALSE,5.17,0,1.3299999999999998,0.5,50.33,0,0,37.169999999999995,0,0.67,1,0,0,0.16999999999999998,0,0,0,0,0,4,2.33,3.3300000000000005,0,16.5,2666.6,2.8,2250,916.6,0,833.4,0,0,0,0,6833.4000000000005,2.8,0,0,120,0,0,0,0,357.9192349092423,15.993604128787734,11.504976728439285,0.036072796073305574,99.62437622653219,2.7293029499873955,15.881042092715111,0,0,0,13.512402292475333,16.557364154391287,3.672784987463477,0,0.9386773384547767,0,0,0.06960736528271279,0.017069296170385957,0,4.518495665399649,542.9750109314149,195044.0357673817,0.7859190320557355,72,1.9597844729903198,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.086043144147,18132.624297778995,615.6492261979657,0,1688.3983245202335,5992.6802193447265,7059.914330431419,5896.49077802019,10825.749889245111,68.74312228630184,10312.731620099226,440.20573631796015,826.5803659800686,0,0,1025.62910264429,0,0,714.348218384245,7147.432157566424,17640.195731380463,8210.071214883374,97250.53037822514
8,SC,Santa Cruz Island,PB,Pelican Bay,2005,Outside,FALSE,0,0,0.83,0,32.83,0,0.16999999999999998,6.67,0,0,0,0,0,0,0,10.67,0,0,0,0.5,0.16999999999999998,1.83,0,7.5,0,55.599999999999994,0,12583.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.299776237245955,25.7087047974546,2.969591018268168,2.2628437172305422,69.22425418283576,164.31441617394069,5.570981156382795,0,0,0,1.911335108064184,14.45785398841527,12.409882793252342,0,0.3224327228763867,0,0,3.52566369400972,0,0,0,307.9777355899764,68135.62023846492,0.8239860467373632,68,1.0798203637173844,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3260.026892971169,9408.352951123814,2613.3861675815547,0,0,689.1835580567429,3903.544574466283,815.0175022649729,0,1424.0742797711703,4808.952838523977,0,1861.2537990461894,0,0,2050.60244251298,0,0,0,0,3079.4262451186223,0,33913.821251437475
8,SC,Santa Cruz Island,PB,Pelican Bay,2006,Outside,FALSE,0.16999999999999998,0,1.83,0.16999999999999998,18.5,0,0,13.669999999999998,0,0,0.16999999999999998,0,0,0.16999999999999998,0,16.830000000000002,0.16999999999999998,0.67,0,0,0,2.17,0.16999999999999998,10.83,0,27.799999999999997,0,10833.4,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0.3408506954269553,15.993604128787734,3.600388330770733,5.154172935154533,36.87856509984353,128.60176951714968,7.347678623943253,0,0,0,1.2056479901482806,24.72364373857212,21.80073905821739,0,0.13931818569038754,0,0.0012629317638092336,0.30235780024551895,0.10243261920423591,0.7545160221650459,0.17566353983285243,247.12261121691606,138898.05844350444,0.8422920059189278,74,1.2665436987220247,0,0,2.75,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919.2839684001274,8402.774154714554,5632.271570716839,0,844.83503168151606,895.8428051066833,5524.680013401078,5705.12251585481,0,1654.0233484971845,6647.717219181302,20216.587955074963,3538.6840776710283,202.9289245638125,0,2219.1120265061045,0,0,0,654.1590556664844,3267.4452491072807,0,69325.46791614377
8,SC,Santa Cruz Island,PB,Pelican Bay,2007,Outside,FALSE,1.17,0,4.83,0.16999999999999998,44.17,0,0.16999999999999998,7.670000000000001,0.16999999999999998,0,0,0,0,0.33,0,21.33,0.33,0.67,0,4.83,0.33,2.67,0,5.5,0,27.799999999999997,83.4,4916.5999999999995,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0.5206336460699658,123.02318673575952,3.963122855402347,3.5326222221551733,88.78736463477811,72.04195973751447,14.90074718376658,0,0,0,1.1037962411707274,18.395736860850267,11.04207036596888,0.059341331000000004,0.43129018776490785,0,0,0.8061670078761808,0,0.17568246279938865,0.16485751074686636,338.9485789836234,49518.80151859379,0.8457487875502117,71,1.4915309542740378,0,0,2.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.54423370060502,1147.1944588214012,5393.627226022397,0,844.83503168151606,606.2579377948017,6842.488918489016,138.59757863027227,0,650.6973571897825,1788.8170808184007,1927.837444419637,2913.0706970493234,0,0,774.283067649237,0,0,0,5.6217961915107875,1310.0536413471834,0,24589.926469805083
8,SC,Santa Cruz Island,PB,Pelican Bay,2008,Outside,FALSE,4.67,1.3299999999999998,5.67,0,32.83,0,0,9,0.83,0,0.16999999999999998,0,0,0,0,1.5,0.16999999999999998,0,0,1.83,0,8,0,6.83,83.4,2.8,0,10916.6,0,166.6,83.4,0,0,0,83.4,0,0,0,0,0,0,0,0,5.64613455366412,25.7087047974546,7.289696891114567,8.474076750733477,97.45052730117344,120.51764479388729,9.155026353368532,0,0,0,1.4181194466680798,24.3277621415691,16.6881767083147,0.6095606109523809,1.5046270675348705,0,0.10841014448498185,1.4958803367805031,0,0.44475404220328385,0.02270705438164282,320.8618089942856,23482.840770256127,0.8499197143089035,73,1.448734484191779,0,0,11.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.972406227031,1619.1220103806054,0,0,545.4599758412089,1629.4978521033754,1630.0350045299458,0,933.2332494322475,1627.3033537272397,440.20573631796015,603.1810900775606,0,0,287.7498758655059,345.02223022241384,0,33.906805820109454,511.86062035156493,929.439269734152,0,11580.98948063092
8,SC,Santa Cruz Island,PB,Pelican Bay,2009,Outside,FALSE,0.67,0,5.67,1.17,52.17,0,1,5.5,4.67,0,0.83,0,0,2.33,0,6,0.67,0,0,4.67,0.5,0,0,6.17,0,5.6,0,2250,0,0,1166.6,0,0,0,1416.6000000000001,5.6,0,0,0,0,0,0,0,0.5220216738698867,0,3.067226102588346,1.8843986460584392,34.45524337868834,13.693415696320345,3.0444340012586815,0,0,0,0.3306432144794202,19.072045020243028,0.006027414444930839,104.78407454650001,1.1722929130487734,0,3.0363416412357123,0.8812662478379328,0.012425563918895816,0,0.14321900588423078,186.10507506637697,68933.14219261816,0.8561466756682855,80,2.030726303061205,1,21,9,0,28,0,0,22.8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,71.6,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388.960248769389,3390.8949225775573,0,1469.255567377216,1765.9774741310641,7018.07049109519,815.0175022649729,0,1221.1827376053648,4390.77811302907,440.20573631796015,429.2320832425651,440.77336940021786,1466.8699764703633,5158.952066404691,96.54934205923755,0,0,454.03450715006494,2426.7644208809684,0,34373.51855877589
8,SC,Santa Cruz Island,PB,Pelican Bay,2010,Outside,FALSE,0,0,0.5,0,33.17,0,0,12.67,9.83,0,3,0,0,0,0,4,0.16999999999999998,0.16999999999999998,0,8.5,2.17,0,0,13.83,0,122.2,83.4,1750,0,0,500,0,0,0,83.4,0,0,0,0,83.4,0,0,0,1.94727338302703,35.44715907349808,4.234055479802728,2.6241506536670354,166.74139618192285,231.08162637405593,1.0478825174928175,0,0,0,0.4508432822583952,18.38377317525924,0.06554710740101664,52.05250329980198,2.003692658322607,0,5.688468096336996,2.3002552854390643,0,0,0.1630889424773046,524.231715510763,75183.50331425753,0.8679631721608674,75,0.9656220610448898,0,13.5,11,0,16.5,2,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4495.049195752011,6725.181675748763,0,844.83503168151606,2297.15201895119,4580.445925774499,0,0,2498.4016074030105,4992.001938500081,700.1087964388663,350.98784846064245,69.21064711817993,0,1692.4618498754264,0,31.533278246655517,0,545.3102736632939,3082.7432124044612,4424.212499354787,37329.635799373384
8,SC,Santa Cruz Island,PB,Pelican Bay,2011,Outside,FALSE,0,0,0.67,0,21.83,0,0,12,4.5,0,0,0,0,0,0,8.83,0.33,1.3299999999999998,0,0.67,0,0,0,3.83,0,22.2,0,5500,0,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.561729699588662,15.993604128787734,7.786840232885405,9.85774924708856,246.33176077331385,292.80939093183935,8.819079623680675,0.008835979421712544,0,0,0.5472936313771168,18.581876012555774,1.1629668031874916,0,0.34981617675095833,0,4.143397118708155,3.8086489122649665,0,0,0.11344399434940673,614.8764332657998,76227.60110035204,0.8288394591414219,76,0.9927798625657707,1,0,20.571428571428573,0,4.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8960.458684176387,2708.052828878301,6029.329139601715,0,844.83503168151606,1012.4247534239662,4543.336591607283,1630.0350045299458,0,60.238428005509036,2353.08191375761,485.8692558716529,737.6023615988624,0,960.4109718666577,4978.44751996577,0,0,368.3486352494785,359.88172463673806,1774.0094886917245,0,37806.36233354312
8,SC,Santa Cruz Island,PB,Pelican Bay,2012,Outside,FALSE,0,0,0.5,0,23.169999999999998,0,0,15.83,0.5,0,0,0,0,0,0,0,0,0.33,0,0.16999999999999998,0,0,0,10.17,0,16.6,0,8666.6,0,166.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12091563056167628,15.993604128787734,10.639058042369458,9.3820077574075,305.8568321291878,382.8603451606787,8.397005602851912,0,0,0,0.4472413590053893,14.002798399412248,0.2892798643753224,0,1.5579517171961181,0,1.6615904581351657,1.379813519180547,0,0,0.02499612620372405,752.6134398953533,89960.93703073384,0.8235025860390324,79,0.947759576222121,2,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811.959143449188,5950.979280103997,0,0,1938.4089353088048,10846.108940783475,1426.2806289637026,0,267.476214050219,3447.3325373435323,700.1087964388663,849.1780619214711,0,639.1432714064695,5059.337406797336,345.02223022241384,0,1161.4073467531925,497.89598190649497,4663.52301997008,0,44604.16179541924
8,SC,Santa Cruz Island,PB,Pelican Bay,2013,Outside,FALSE,0,0,1.67,0.16999999999999998,10.83,0,0,9.33,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,27.169999999999998,0,11.2,0,9250,0,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03024002718478303,0,5.009717944159663,5.194686144440032,351.30611954088175,286.3856792615197,7.55096959805159,0,0,0,2.1141042438206896,16.586017080096745,1.5582281468851276,0,0.6241834880542046,0,0.2170763918467965,2.0043719905781354,0,0,0.023961507684331043,678.6053553652035,167567.5156899477,0.812928094139564,80,0.8134091446794471,0,0,14.2,0,11.4,1,0,0,0,1.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11832.855875734369,2017.1533057271376,6962.569251390784,0,844.83503168151606,848.6154615826197,9016.631812834094,815.0175022649729,0,168.07274601316374,6364.606705098399,13136.014664705212,8088.726200205816,0,0,4032.615055855303,96.54934205923755,149.7830716716137,2625.7398079503973,1766.2225187700917,3285.83515163951,11392.611662107014,83444.45516729125
8,SC,Santa Cruz Island,PB,Pelican Bay,2014,Outside,FALSE,0,0,4.17,0,12.5,0,0.33,11.17,0.16999999999999998,0,0,0,0,0.67,0,1.83,0.33,0.67,0,0.5,0,1.17,0,42.5,0,61.199999999999996,0,4666.5999999999995,0,0,0,0,0,0,166.6,0,0,0,0,0,0,0,0,0.3680259197700403,0,2.680360961974538,0.04579207912941707,143.19714826458278,216.88450267333846,10.451968411511205,0,0,0,2.200820162402975,12.002945894546029,2.3025258813480356,0,0.7085894675496616,0,0,2.4966770594058536,0.0028725527028948135,0,0.0603485792875579,393.40257790754947,119866.99116043595,0.8384689067404841,76,0.8484541542282825,0,0,10.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3218.036117200331,778.1894045051426,7183.788747717634,0,2539.6907714269873,901.621307090544,9136.01198751101,815.0175022649729,0,763.6137966101779,7873.986112240921,8126.829335026618,8401.207275214934,202.9289245638125,0,2270.8879493638397,0,591.5550965904098,1616.8537181984245,0,5316.576245738441,0,59736.7942912642
